class,finger1x,finger1y,finger1z,finger2x,finger2y,finger2z,finger3x,finger3y,finger3z,finger4x,finger4y,finger4z,finger5x,finger5y,finger5z
1,-104.541,77.0878,-1.22903,-89.8708,93.3781,24.5927,-76.904,96.1389,47.5633,-63.8922,102.481,51.5179,-52.4764,106.317,46.5675
1,-104.53,77.1145,-1.26155,-89.8638,93.384,24.5936,-76.9026,96.1511,47.5466,-63.8909,102.482,51.5176,-52.4742,106.318,46.5682
1,-104.502,77.1744,-1.32825,-89.85,93.3959,24.5951,-76.8987,96.18,47.5086,-63.8879,102.486,51.5169,-52.4675,106.323,46.5704
1,-104.414,77.319,-1.47885,-89.8068,93.4301,24.6002,-76.883,96.2572,47.4111,-63.8755,102.499,51.516,-52.4467,106.335,46.5778
1,-104.234,77.6105,-1.76172,-89.7107,93.507,24.6113,-76.8488,96.407,47.2291,-63.8469,102.528,51.5148,-52.4074,106.36,46.5924
1,-103.927,78.1144,-2.19573,-89.5448,93.6417,24.6314,-76.7902,96.6354,46.9663,-63.7982,102.577,51.5158,-52.3466,106.399,46.6164
1,-103.472,78.8636,-2.75763,-89.3112,93.8337,24.6655,-76.7183,96.8921,46.6901,-63.7376,102.636,51.5224,-52.2728,106.448,46.6493
1,-102.89,79.7553,-3.35161,-89.0468,94.0468,24.7134,-76.6579,97.0881,46.4937,-63.6775,102.691,51.5343,-52.1977,106.499,46.6869
1,-102.279,80.6449,-3.87518,-88.803,94.2391,24.7662,-76.6167,97.2114,46.378,-63.6229,102.739,51.5483,-52.1259,106.548,46.7252
1,-101.718,81.4467,-4.31106,-88.6052,94.393,24.8132,-76.5903,97.2878,46.3086,-63.5742,102.781,51.5618,-52.0577,106.595,46.7622
1,-101.181,82.1982,-4.70912,-88.4344,94.5261,24.8541,-76.5725,97.339,46.263,-63.5241,102.825,51.5754,-51.9832,106.65,46.8024
1,-100.641,82.9191,-5.05778,-88.2808,94.6451,24.8933,-76.5605,97.3724,46.2346,-63.4734,102.87,51.5907,-51.9045,106.71,46.847
1,-100.38,83.2634,-5.21485,-88.2112,94.6987,24.9115,-76.5564,97.3835,46.2255,-63.4494,102.892,51.5982,-51.8656,106.741,46.8697
1,-99.852,83.9141,-5.48277,-88.0919,94.79,24.9451,-76.5509,97.3981,46.214,-63.4122,102.926,51.6117,-51.7998,106.794,46.9114
1,-99.3823,84.4284,-5.61304,-87.9958,94.8598,24.9766,-76.5467,97.4082,46.2067,-63.382,102.951,51.6246,-51.748,106.834,46.9464
1,-99.0363,84.7931,-5.6609,-87.9222,94.9116,25.003,-76.5432,97.4161,46.2011,-63.3559,102.971,51.6368,-51.7078,106.864,46.9748
1,-98.8068,85.0398,-5.65914,-87.8694,94.948,25.0239,-76.5403,97.4224,46.197,-63.3336,102.987,51.6481,-51.677,106.887,46.9975
1,-98.6565,85.2059,-5.64028,-87.8327,94.973,25.0393,-76.5381,97.4273,46.194,-63.3147,103,51.6583,-51.6533,106.903,47.0154
1,-98.5574,85.3182,-5.6185,-87.8079,94.9898,25.0503,-76.5363,97.431,46.1918,-63.2991,103.01,51.6671,-51.6352,106.916,47.0296
1,-98.4892,85.397,-5.59834,-87.7906,95.0015,25.0583,-76.5349,97.434,46.1901,-63.2859,103.019,51.6747,-51.6205,106.926,47.0412
1,-98.4388,85.4556,-5.58108,-87.7778,95.0101,25.0644,-76.5336,97.4366,46.1886,-63.2741,103.026,51.6817,-51.6074,106.935,47.0517
1,-98.3951,85.5066,-5.56618,-87.7679,95.0166,25.0691,-76.5323,97.4392,46.1872,-63.2621,103.034,51.6888,-51.5936,106.945,47.0627
1,-98.3558,85.5529,-5.55866,-87.7566,95.0242,25.0743,-76.5293,97.4453,46.1837,-63.2491,103.043,51.6959,-51.5758,106.958,47.0764
1,-98.3323,85.5816,-5.55987,-87.7509,95.028,25.0767,-76.5275,97.449,46.1815,-63.2422,103.047,51.6994,-51.5625,106.967,47.0863
1,-98.3222,85.5934,-5.56177,-87.7484,95.0297,25.0778,-76.5261,97.452,46.1797,-63.2393,103.049,51.7009,-51.5526,106.975,47.0941
1,-98.2997,85.6246,-5.57003,-87.7392,95.0362,25.082,-76.5234,97.4584,46.1764,-63.2277,103.058,51.7076,-51.5341,106.991,47.1117
1,-98.2842,85.644,-5.58215,-87.7227,95.0478,25.0891,-76.5166,97.4754,46.1672,-63.2086,103.076,51.7179,-51.5083,107.017,47.1392
1,-98.2767,85.6542,-5.59377,-87.7122,95.0558,25.0922,-76.5095,97.4952,46.1546,-63.1918,103.094,51.7224,-51.4762,107.055,47.1686
1,-98.2727,85.6592,-5.60345,-87.7059,95.061,25.0924,-76.5048,97.5105,46.1424,-63.1796,103.112,51.7188,-51.4485,107.097,47.1866
1,-98.2708,85.6616,-5.60986,-87.7019,95.0646,25.0915,-76.5017,97.5214,46.132,-63.1709,103.128,51.7101,-51.4283,107.133,47.1904
1,-98.2697,85.6627,-5.61348,-87.6995,95.0667,25.0906,-76.4951,97.537,46.1158,-63.1649,103.141,51.7009,-51.4162,107.154,47.1898
1,-98.2692,85.6632,-5.61551,-87.6978,95.0681,25.0901,-76.463,97.5958,46.052,-63.161,103.149,51.6942,-51.4096,107.164,47.1887
1,-98.2688,85.6635,-5.61679,-87.6877,95.0743,25.0869,-76.3704,97.7219,45.8925,-63.1552,103.156,51.686,-51.3996,107.175,47.1841
1,-98.2686,85.6637,-5.61763,-87.6595,95.0894,25.0756,-76.2669,97.8516,45.6992,-63.1489,103.164,51.675,-51.3874,107.186,47.1748
1,-98.2685,85.6639,-5.61829,-87.6388,95.1008,25.063,-76.2103,97.9273,45.5679,-63.1446,103.169,51.6651,-51.3795,107.194,47.1651
1,-98.2683,85.6642,-5.61955,-87.6285,95.1065,25.0551,-76.1852,97.9634,45.4985,-63.1423,103.173,51.6585,-51.3752,107.199,47.1581
1,-98.2673,85.6659,-5.62489,-87.623,95.1094,25.0505,-76.1735,97.9804,45.4634,-63.141,103.175,51.6544,-51.3727,107.203,47.1532
1,-98.2587,85.685,-5.67226,-87.6201,95.1109,25.0478,-76.168,97.9887,45.4458,-63.1402,103.176,51.6516,-51.371,107.205,47.1494
1,-98.211,85.7984,-5.92224,-87.6185,95.1118,25.0462,-76.1652,97.9932,45.4359,-63.1396,103.177,51.6492,-51.3694,107.207,47.1455
1,-98.0785,86.1417,-6.58124,-87.6166,95.1127,25.0442,-76.1633,97.9963,45.4283,-63.1391,103.178,51.6471,-51.3678,107.211,47.1405
1,-97.9749,86.5703,-7.20479,-87.6137,95.114,25.041,-76.1614,97.9995,45.4205,-63.1388,103.179,51.6454,-51.3665,107.214,47.1357
1,-97.6308,88.2399,-9.64538,-87.608,95.1169,25.0334,-76.1575,98.0077,45.399,-63.1376,103.183,51.6366,-51.3615,107.231,47.1083
1,-97.3331,90.1316,-12.6006,-87.6029,95.1202,25.0246,-76.1538,98.0188,45.3702,-63.1361,103.193,51.615,-51.3542,107.27,47.0437
1,-97.2796,91.6957,-15.2074,-87.5935,95.13,25.0008,-76.1505,98.0462,45.3038,-63.1365,103.224,51.5502,-51.3512,107.351,46.9105
1,-97.2883,92.9022,-17.2176,-87.5756,95.1526,24.9485,-76.148,98.1016,45.1738,-63.1419,103.294,51.4061,-51.3543,107.491,46.686
1,-97.2918,93.767,-18.6499,-87.5436,95.1956,24.8518,-76.1461,98.2,44.9483,-63.1562,103.434,51.1284,-51.3657,107.727,46.3163
1,-97.2918,93.767,-18.6499,-87.5436,95.1956,24.8518,-76.1461,98.2,44.9483,-63.1562,103.434,51.1284,-51.3657,107.727,46.3163
1,-97.624,97.1568,-23.4909,-87.3305,95.5123,24.2115,-76.119,98.6414,43.9955,-63.1644,103.787,50.4378,-51.3555,107.986,45.8885
1,-97.9073,99.0715,-25.8592,-87.1757,95.7682,23.7156,-76.1022,98.9252,43.3967,-63.1635,103.966,50.0888,-51.3501,108.065,45.7521
1,-97.4954,100.21,-28.3113,-87.0327,95.9818,23.2576,-76.0859,99.1315,42.9408,-63.1602,104.11,49.8005,-51.3457,108.113,45.6634
1,-95.4379,99.9734,-31.4116,-86.8148,96.1942,22.6539,-76.0529,99.3275,42.4402,-63.152,104.235,49.5309,-51.3359,108.18,45.5295
1,-94.2902,100.17,-31.9454,-86.5154,96.4182,21.9258,-75.9988,99.5858,41.7467,-63.136,104.426,49.1101,-51.3106,108.345,45.1958
1,-93.7411,100.697,-31.7568,-86.2057,96.612,21.1829,-75.9481,99.8432,41.0128,-63.1246,104.626,48.6573,-51.2816,108.599,44.6764
1,-93.5823,100.778,-31.4784,-86.0381,96.6686,20.8217,-75.9228,99.9573,40.6404,-63.1216,104.721,48.4265,-51.2714,108.736,44.3872
1,-93.4676,100.72,-30.8634,-85.6802,96.6941,20.1585,-75.8722,100.151,39.9105,-63.1211,104.899,47.9759,-51.2651,108.997,43.8249
1,-93.4335,100.796,-30.4261,-85.3559,96.6562,19.6249,-75.8287,100.298,39.2774,-63.1268,105.055,47.5642,-51.2741,109.239,43.3046
1,-93.4487,100.869,-30.0964,-85.1067,96.5841,19.2689,-75.7968,100.394,38.8059,-63.1369,105.178,47.2295,-51.2955,109.447,42.8607
1,-93.4994,100.898,-29.8136,-84.9277,96.4741,19.0928,-75.7755,100.439,38.4898,-63.1522,105.267,46.9746,-51.3296,109.612,42.5124
1,-93.5671,100.849,-29.4956,-84.7121,96.2454,19.0863,-75.7436,100.417,38.2493,-63.1746,105.327,46.7477,-51.3804,109.739,42.2332
1,-93.6153,100.79,-29.2069,-84.4459,95.9767,19.1759,-75.7005,100.361,38.0294,-63.1984,105.372,46.5271,-51.4289,109.839,42.0046
1,-93.6724,100.653,-28.8018,-84.1179,95.5768,19.3602,-75.6443,100.223,37.8124,-63.235,105.39,46.2847,-51.493,109.918,41.7849
1,-93.7493,100.484,-28.3096,-83.8181,95.167,19.6081,-75.5983,100.048,37.6361,-63.287,105.388,46.0423,-51.5736,109.988,41.5675
1,-93.7843,100.132,-27.5038,-83.4509,94.6036,19.9666,-75.5101,99.7399,37.4753,-63.3457,105.316,45.7203,-51.6705,110.021,41.2566
1,-93.9037,99.9257,-26.5883,-83.1871,94.0056,20.2199,-75.5542,99.3976,37.1079,-63.5625,105.254,45.1388,-51.9254,110.114,40.7076
1,-94.2584,99.9876,-25.5577,-83.1719,93.4237,20.2211,-75.9515,99.0996,36.3174,-64.1245,105.272,44.1327,-52.5676,110.377,39.7013
1,-94.5454,100.119,-24.9718,-83.2831,93.1078,20.1644,-76.3166,98.9607,35.7614,-64.5498,105.309,43.48,-53.0349,110.56,39.0377
1,-95.1903,100.585,-23.9238,-83.8368,92.4018,19.8198,-77.4935,98.6457,34.2621,-65.8891,105.361,41.806,-54.4504,110.974,37.4289
1,-95.8161,101.19,-23.008,-84.5086,91.7417,19.3185,-78.8668,98.3389,32.5873,-67.5727,105.393,39.8997,-56.2115,111.445,35.6824
1,-96.4438,101.938,-22.2066,-85.1211,91.2443,18.7768,-80.2021,98.0741,30.995,-69.4209,105.382,37.9876,-58.0246,111.888,34.1329
1,-97.1385,102.847,-21.478,-85.6713,90.9072,18.2654,-81.4762,97.8875,29.5483,-71.3061,105.371,36.2398,-59.6759,112.278,32.9421
1,-98.4695,103.23,-19.9318,-89.8654,92.4611,16.4982,-83.6679,98.0741,29.2895,-74.8862,105.84,36.0956,-62.3036,112.908,32.9427
1,-101.086,101.474,-15.8415,-103.87,100.116,7.31069,-89.977,99.3732,32.1565,-83.8546,107.752,40.3947,-69.091,114.759,35.7322
1,-103.454,98.7734,-11.6596,-112.477,106.318,-2.84211,-99.6217,102.4,35.4692,-94.3454,111.661,43.8651,-77.1116,117.768,38.5556
1,-105.396,95.8452,-8.07622,-116.338,109.825,-9.58354,-108.652,105.845,37.218,-101.758,115.388,44.4932,-82.9738,120.303,40.276
1,-106.645,93.991,-5.43522,-118.319,111.85,-13.3688,-113.934,108.546,37.7733,-104.834,117.923,43.9968,-86.1635,122.053,41.246
1,-107.023,93.4254,-4.07858,-119.347,113.029,-15.5256,-115.977,109.573,37.7639,-105.619,118.71,43.6906,-87.5561,122.813,41.9113
1,-107.019,93.1727,-3.09426,-119.687,113.625,-16.7495,-116.507,110.074,36.7547,-105.613,119.2,42.9498,-87.8575,123.048,42.2552
1,-106.835,93.3092,-2.04269,-119.877,114.091,-17.7018,-117.139,110.663,34.969,-106.239,120.009,41.0351,-88.143,123.273,42.1575
1,-106.686,93.4486,-1.47771,-119.942,114.301,-18.1072,-117.385,110.893,34.2664,-106.498,120.323,40.3093,-88.313,123.466,41.9435
1,-106.238,93.8992,-0.293328,-120.041,114.718,-18.8693,-117.746,111.268,33.218,-106.823,120.751,39.4,-88.6321,123.921,41.4164
1,-105.683,94.3984,0.758215,-120.04,115.144,-19.6916,-117.99,111.557,32.4309,-107.032,121.054,38.8117,-88.9117,124.406,40.8621
1,-105.291,94.8269,1.58402,-119.959,115.523,-20.548,-118.166,111.772,31.8272,-107.201,121.297,38.3351,-89.1495,124.849,40.341
1,-105.178,95.1511,2.21148,-119.861,115.83,-21.3343,-118.293,111.919,31.3843,-107.329,121.477,37.9539,-89.3317,125.201,39.9041
1,-105.058,95.3009,2.53814,-119.712,116.09,-22.2252,-118.362,111.993,31.0924,-107.408,121.58,37.656,-89.4446,125.423,39.5814
1,-104.929,95.3087,2.83355,-119.5,116.371,-23.1057,-118.388,112.025,30.9564,-107.442,121.639,37.4897,-89.5051,125.569,39.3753
1,-104.797,95.192,3.14995,-119.302,116.435,-23.4499,-118.42,112.051,30.7752,-107.471,121.672,37.3616,-89.5542,125.675,39.2307
1,-104.528,94.7276,3.385,-118.989,116.273,-23.5816,-118.437,111.99,30.3621,-107.489,121.622,37.12,-89.6042,125.761,39.0341
1,-104.233,94.2212,3.54928,-118.652,116.16,-23.6246,-118.424,111.831,29.6746,-107.489,121.488,36.757,-89.6482,125.835,38.8268
1,-103.781,93.6409,3.80314,-118.167,115.936,-23.5444,-118.302,111.616,28.8717,-107.375,121.313,36.3961,-89.6306,125.904,38.6183
1,-102.557,92.6129,3.74439,-117.023,115.457,-23.4452,-117.97,111.455,27.9112,-107.059,121.195,35.9221,-89.479,126.002,38.3495
1,-101.886,92.1265,3.77056,-116.626,115.266,-23.234,-117.814,111.322,27.7201,-106.908,121.12,35.7414,-89.407,126.029,38.2737
1,-100.635,91.3768,3.93156,-116.221,115.024,-22.828,-117.568,111.063,27.7089,-106.677,120.959,35.5997,-89.2938,126.054,38.2009
1,-98.9655,90.5967,4.42082,-115.79,114.686,-22.3784,-117.287,110.812,27.8949,-106.372,120.766,35.6628,-89.1241,126.044,38.2083
1,-97.4282,90.1704,5.06455,-115.449,114.41,-21.94,-117.048,110.657,28.1272,-106.055,120.646,35.8167,-88.8884,126.05,38.2492
1,-95.8089,89.9202,5.77955,-115.242,114.24,-21.5794,-116.834,110.59,28.3558,-105.65,120.605,36.0565,-88.4557,126.081,38.3337
1,-93.8592,89.7898,6.52289,-115.131,114.153,-21.3464,-116.68,110.554,28.5368,-105.306,120.571,36.3163,-87.98,126.09,38.491
1,-92.1407,89.699,7.31125,-115.047,114.094,-21.1803,-116.546,110.53,28.6886,-105.008,120.546,36.5491,-87.5028,126.09,38.6757
1,-90.8484,89.7047,8.0423,-114.985,114.054,-21.0573,-116.425,110.514,28.8291,-104.761,120.529,36.7577,-87.0501,126.086,38.871
1,-90.0521,89.6942,8.8187,-114.952,114.034,-20.9696,-116.342,110.505,28.952,-104.583,120.511,36.9654,-86.6902,126.057,39.1364
1,-89.5704,89.632,9.39543,-114.932,114.02,-20.9136,-116.284,110.495,29.0402,-104.447,120.489,37.1329,-86.4044,126.015,39.3748
1,-89.2619,89.5859,9.79362,-114.915,114.008,-20.868,-116.238,110.487,29.1107,-104.335,120.47,37.2712,-86.1674,125.978,39.5762
1,-89.0823,89.5703,10.0381,-114.903,113.999,-20.834,-116.203,110.481,29.1649,-104.247,120.455,37.381,-85.9807,125.947,39.7371
1,-88.9689,89.5678,10.1951,-114.894,113.993,-20.8097,-116.177,110.477,29.2049,-104.182,120.443,37.464,-85.8323,125.923,39.8657
1,-88.8826,89.5693,10.3136,-114.886,113.987,-20.7883,-116.157,110.473,29.236,-104.135,120.433,37.5256,-85.704,125.9,39.9771
1,-88.8425,89.5704,10.3678,-114.881,113.984,-20.7756,-116.149,110.471,29.2488,-104.117,120.429,37.5504,-85.643,125.888,40.0302
1,-88.7611,89.5729,10.4766,-114.867,113.975,-20.7382,-116.135,110.469,29.2703,-104.086,120.421,37.5921,-85.5236,125.865,40.1343
1,-88.6806,89.576,10.584,-114.853,113.966,-20.7031,-116.125,110.466,29.2871,-104.062,120.415,37.6263,-85.4162,125.842,40.2298
1,-88.6021,89.5823,10.6904,-114.847,113.961,-20.6855,-116.117,110.465,29.3006,-104.042,120.409,37.6546,-85.3273,125.823,40.31
1,-88.5281,89.5916,10.7953,-114.842,113.958,-20.6723,-116.106,110.462,29.3193,-104.025,120.404,37.6791,-85.2596,125.807,40.3722
1,-88.449,89.6055,10.9097,-114.828,113.949,-20.6312,-116.075,110.455,29.3735,-103.992,120.395,37.7285,-85.1883,125.791,40.4407
1,-88.3731,89.6222,11.0129,-114.786,113.927,-20.5134,-116.031,110.446,29.4507,-103.942,120.382,37.8056,-85.0772,125.768,40.5532
1,-88.3322,89.6302,11.0621,-114.722,113.901,-20.3427,-115.982,110.439,29.5374,-103.885,120.372,37.8913,-84.9326,125.747,40.7024
1,-88.3322,89.6302,11.0621,-114.722,113.901,-20.3427,-115.982,110.439,29.5374,-103.885,120.372,37.8913,-84.9326,125.747,40.7024
1,-88.3098,89.6367,11.0743,-114.63,113.89,-20.1824,-115.858,110.482,29.6763,-103.738,120.416,38.0163,-84.6776,125.815,40.8053
1,-88.3032,89.6537,11.0709,-114.593,113.924,-20.106,-115.769,110.614,29.7476,-103.637,120.546,38.0498,-84.5486,125.968,40.762
1,-88.3017,89.7199,11.0349,-114.549,114.05,-20.0224,-115.628,110.987,29.7673,-103.484,120.874,37.9886,-84.3916,126.281,40.5641
1,-88.3093,89.8382,10.9481,-114.497,114.234,-20.0059,-115.451,111.542,29.6615,-103.305,121.319,37.7997,-84.2349,126.636,40.262
1,-88.3174,89.9122,10.886,-114.471,114.327,-20.0274,-115.352,111.87,29.5517,-103.209,121.565,37.6586,-84.1598,126.809,40.0855
1,-88.3412,90.0772,10.7364,-114.471,114.327,-20.0274,-115.169,112.542,29.2613,-103.036,122.044,37.3404,-84.0365,127.121,39.7384
1,-88.3692,90.245,10.5756,-114.471,114.327,-20.0274,-115.028,113.132,28.9568,-102.907,122.453,37.039,-83.9508,127.372,39.444
1,-88.3842,90.3303,10.493,-114.469,114.338,-20.0338,-114.924,113.624,28.6868,-102.81,122.8,36.7758,-83.8888,127.585,39.1938
1,-88.3842,90.3303,10.493,-114.466,114.35,-20.0418,-114.848,114.01,28.4678,-102.735,123.087,36.5547,-83.84,127.767,38.9803
1,-88.3842,90.3303,10.493,-114.464,114.359,-20.0481,-114.791,114.304,28.2982,-102.674,123.327,36.3682,-83.7995,127.925,38.7939
1,-88.3842,90.3303,10.493,-114.463,114.365,-20.0524,-114.747,114.53,28.1688,-102.624,123.531,36.2087,-83.7648,128.067,38.6263
1,-88.3842,90.3303,10.493,-114.462,114.369,-20.0549,-114.71,114.718,28.0647,-102.571,123.75,36.0376,-83.7325,128.205,38.4625
1,-88.3842,90.3303,10.493,-114.459,114.381,-20.0635,-114.676,114.901,27.9698,-102.494,124.093,35.7744,-83.6853,128.43,38.194
1,-88.3842,90.3303,10.493,-114.455,114.419,-20.0878,-114.648,115.052,27.905,-102.43,124.39,35.5574,-83.639,128.67,37.9059
1,-88.3842,90.3303,10.493,-114.452,114.479,-20.1154,-114.627,115.182,27.8685,-102.389,124.625,35.4081,-83.6144,128.862,37.6857
1,-88.3937,90.349,10.4781,-114.456,114.546,-20.1267,-114.607,115.285,27.8909,-102.367,124.792,35.344,-83.6122,129.004,37.5357
1,-88.4419,90.4229,10.4312,-114.466,114.592,-20.1085,-114.584,115.319,28.052,-102.361,124.854,35.4363,-83.6294,129.093,37.4645
1,-88.4646,90.4516,10.4184,-114.471,114.609,-20.0942,-114.567,115.304,28.1934,-102.359,124.849,35.534,-83.6406,129.121,37.4524
1,-88.5055,90.4958,10.4072,-114.482,114.635,-20.0611,-114.544,115.2,28.5731,-102.381,124.761,35.8239,-83.6779,129.145,37.4764
1,-88.5415,90.5235,10.4152,-114.494,114.651,-20.0165,-114.537,114.973,29.1232,-102.433,124.553,36.2739,-83.7331,129.123,37.5757
1,-88.5759,90.5401,10.4377,-114.511,114.658,-19.9591,-114.549,114.663,29.792,-102.502,124.27,36.8359,-83.797,129.067,37.7334
1,-88.6098,90.5472,10.4742,-114.534,114.657,-19.8841,-114.57,114.334,30.4908,-102.568,123.97,37.4323,-83.858,128.99,37.9251
1,-88.6425,90.5479,10.5179,-114.56,114.647,-19.79,-114.59,114.049,31.0955,-102.623,123.71,37.9496,-83.9099,128.912,38.1097
1,-88.6765,90.546,10.566,-114.589,114.635,-19.6906,-114.608,113.868,31.5188,-102.658,123.536,38.3239,-83.9475,128.847,38.265
1,-88.7131,90.5427,10.6177,-114.618,114.622,-19.594,-114.621,113.763,31.7749,-102.681,123.43,38.5599,-83.9757,128.798,38.3837
1,-88.7531,90.5366,10.6762,-114.647,114.607,-19.5,-114.631,113.694,31.9441,-102.698,123.357,38.7241,-83.9986,128.755,38.4833
1,-88.7954,90.5281,10.7398,-114.675,114.591,-19.4059,-114.64,113.641,32.0738,-102.713,123.298,38.8544,-84.0191,128.718,38.5709
1,-88.8413,90.5142,10.8137,-114.712,114.566,-19.2876,-114.649,113.578,32.2151,-102.728,123.233,38.9922,-84.0404,128.677,38.6616
1,-88.8923,90.4957,10.8985,-114.756,114.534,-19.1496,-114.659,113.51,32.3667,-102.743,123.164,39.1342,-84.0608,128.636,38.7516
1,-88.9519,90.4714,10.9986,-114.808,114.493,-18.986,-114.67,113.435,32.5293,-102.76,123.093,39.2807,-84.0814,128.595,38.8417
1,-88.9846,90.4563,11.0557,-114.836,114.468,-18.8919,-114.675,113.395,32.6164,-102.768,123.055,39.3576,-84.0916,128.573,38.888
1,-89.0541,90.4219,11.1795,-114.898,114.41,-18.6847,-114.686,113.309,32.7985,-102.784,122.975,39.5166,-84.1119,128.528,38.9827
1,-89.1321,90.3815,11.3191,-114.971,114.339,-18.4375,-114.696,113.223,32.982,-102.801,122.893,39.6807,-84.1328,128.481,39.0821
1,-89.2173,90.3361,11.4717,-115.046,114.266,-18.1849,-114.705,113.14,33.1556,-102.817,122.81,39.8442,-84.1541,128.431,39.1853
1,-89.3175,90.2816,11.6502,-115.125,114.188,-17.9181,-114.713,113.063,33.3189,-102.832,122.727,40.0085,-84.1767,128.377,39.2964
1,-89.4761,90.1943,11.9273,-115.26,114.053,-17.4761,-114.723,112.967,33.5195,-102.851,122.623,40.2105,-84.2127,128.293,39.4656
1,-89.7288,90.0519,12.3614,-115.469,113.84,-16.8123,-114.747,112.762,33.9362,-102.892,122.414,40.6082,-84.2904,128.121,39.8101
1,-89.941,89.9316,12.7083,-115.661,113.639,-16.2338,-114.777,112.513,34.4274,-102.943,122.173,41.0543,-84.3657,127.962,40.1165
1,-90.0398,89.8804,12.8476,-115.745,113.549,-16.003,-114.793,112.394,34.6544,-102.969,122.058,41.2567,-84.4034,127.887,40.2497
1,-90.0908,89.8562,12.9121,-115.785,113.507,-15.8976,-114.8,112.332,34.769,-102.982,121.997,41.3578,-84.4231,127.849,40.3148
1,-90.1199,89.8445,12.9412,-115.806,113.487,-15.8514,-114.803,112.299,34.823,-102.988,121.965,41.405,-84.4342,127.828,40.3448
1,-90.1386,89.8372,12.9584,-115.817,113.475,-15.8269,-114.805,112.282,34.8468,-102.992,121.949,41.4266,-84.4413,127.817,40.3607
1,-90.1472,89.8337,12.9661,-115.821,113.471,-15.8177,-114.805,112.278,34.853,-102.993,121.944,41.4326,-84.4438,127.813,40.3662
1,-90.1646,89.8265,12.9789,-115.825,113.462,-15.8035,-114.806,112.271,34.8607,-102.994,121.937,41.4409,-84.4484,127.806,40.3742
1,-90.1733,89.8242,12.9812,-115.824,113.459,-15.8035,-114.807,112.264,34.8671,-102.996,121.93,41.4484,-84.4543,127.802,40.3778
1,-90.1802,89.8271,12.9693,-115.818,113.459,-15.8148,-114.809,112.263,34.8655,-102.999,121.929,41.4468,-84.4613,127.808,40.3666
1,-90.1838,89.8343,12.9354,-115.807,113.464,-15.8394,-114.809,112.284,34.8361,-102.997,121.955,41.4127,-84.4651,127.835,40.3243
1,-90.1823,89.8494,12.8847,-115.789,113.477,-15.8814,-114.799,112.373,34.7296,-102.977,122.057,41.2926,-84.4573,127.906,40.2193
1,-90.1729,89.8749,12.8133,-115.763,113.504,-15.9466,-114.779,112.554,34.513,-102.941,122.254,41.0581,-84.4397,128.029,40.0449
1,-90.1499,89.9209,12.6956,-115.726,113.55,-16.0422,-114.753,112.813,34.2067,-102.896,122.524,40.7393,-84.4159,128.191,39.8209
1,-90.1021,89.9933,12.511,-115.667,113.63,-16.1959,-114.724,113.117,33.8486,-102.846,122.832,40.3779,-84.3879,128.379,39.5655
1,-90.0208,90.0958,12.2421,-115.572,113.766,-16.4439,-114.701,113.405,33.4972,-102.798,123.142,40.0123,-84.3592,128.577,39.2967
1,-89.8904,90.2424,11.8516,-115.419,113.993,-16.8413,-114.69,113.609,33.2321,-102.761,123.399,39.7016,-84.3345,128.754,39.0544
1,-89.711,90.4863,11.2922,-115.323,114.149,-17.106,-114.688,113.724,33.07,-102.743,123.557,39.4988,-84.3214,128.878,38.8756
1,-89.5761,90.7111,10.8589,-115.27,114.244,-17.2588,-114.692,113.853,32.8727,-102.727,123.753,39.2362,-84.3079,129.08,38.5785
1,-89.5399,90.7702,10.7514,-115.255,114.276,-17.3034,-114.697,113.957,32.7104,-102.719,123.855,39.1008,-84.303,129.176,38.4375
1,-89.47,90.8264,10.6306,-115.217,114.296,-17.3484,-114.712,114.126,32.3566,-102.711,124,38.8734,-84.3058,129.311,38.225
1,-89.4143,90.8532,10.5792,-115.163,114.269,-17.338,-114.722,114.212,32.0065,-102.704,124.07,38.6997,-84.3139,129.389,38.0802
1,-89.3612,90.858,10.5779,-115.082,114.189,-17.2309,-114.71,114.151,31.7981,-102.692,124.035,38.6602,-84.3222,129.409,38.0346
1,-89.3279,90.8582,10.5935,-115.027,114.119,-17.0955,-114.698,114.032,31.7566,-102.675,123.947,38.7307,-84.3281,129.401,38.0436
1,-89.3128,90.8575,10.6149,-115.003,114.072,-16.9735,-114.692,113.862,31.873,-102.665,123.81,38.8982,-84.3356,129.366,38.1049
1,-89.3053,90.8556,10.6333,-114.993,114.041,-16.8822,-114.683,113.682,32.0869,-102.656,123.655,39.1149,-84.3422,129.316,38.1952
1,-89.3004,90.8526,10.6493,-114.986,114.016,-16.812,-114.671,113.513,32.3179,-102.647,123.502,39.3444,-84.3465,129.263,38.2944
1,-89.297,90.8494,10.6635,-114.981,113.995,-16.7547,-114.664,113.373,32.5285,-102.641,123.366,39.5613,-84.3507,129.214,38.3914
1,-89.2936,90.8451,10.6787,-114.973,113.964,-16.6834,-114.66,113.211,32.7482,-102.644,123.218,39.7849,-84.3586,129.16,38.4905
1,-89.2936,90.8451,10.6787,-114.973,113.964,-16.6834,-114.66,113.211,32.7482,-102.644,123.218,39.7849,-84.3586,129.16,38.4905
1,-89.2886,90.8344,10.7139,-114.939,113.748,-16.2639,-114.66,112.646,33.4636,-102.663,122.748,40.4423,-84.3871,128.982,38.7903
1,-89.2877,90.8323,10.7211,-114.93,113.7,-16.1641,-114.659,112.492,33.6623,-102.666,122.621,40.6225,-84.3938,128.935,38.8709
